exporter,importer,pair_id,year,trade,dist,cntg,lang,clny,log_trade,log_dist,y,log_y,e,log_e,total_e,remoteness_exp,log_remoteness_exp,total_y,remoteness_imp,log_remoteness_imp,exp_year,imp_year
TUN,SWE,2295,2002,13.228066856272,2582.25090696583,0,0,0,2.582340849254945,7.856416742117519,16851.63550065086,9.73220299342343,121002.53894070013,11.703566807339731,16796347.543891504,651943849.1025434,20.29546899517393,16796347.543891504,1171714483.96072,20.881733884054444,TUN2002,SWE2002
TTO,IRN,1785,2002,0.0380680000572205,11382.570894754,0,0,0,-3.2683812432689274,9.33983859558875,6264.739885658891,8.742692347818428,52052.578740560646,10.860009616342497,16796347.543891504,1159777063.9674394,20.871493637359578,16796347.543891504,1091295728.18333,20.81063156864638,TTO2002,IRN2002
DNK,NER,1077,1986,1.5939349834919,4678.64053439961,0,0,0,0.46620579126257067,8.450762862610366,34901.751889857405,10.460292304347789,314.876038338128,5.752179032287434,8435941.468852492,917689716.147868,20.63736989161102,8435941.46885249,837453881.7154118,20.54587675353881,DNK1986,NER1986
BOL,GBR,235,1998,65.8978164062181,9947.5998593689,0,0,0,4.1881053060007325,9.205086580890445,3532.9874214286965,8.169899087043918,741470.9730514335,13.516391293538236,15387631.310950087,1440973853.7970603,21.088585009314144,15387631.310950087,1169421430.9435885,20.879774959981894,BOL1998,GBR1998
TZA,EGY,1476,1994,0.451754009246826,4080.22979686985,0,0,0,-0.7946174746253825,8.313908588574359,606.175474714159,6.407169506388848,27571.2009295499,10.22452706235643,14265756.416838426,846178519.7911026,20.55624091161123,14265756.416838426,1110085614.6833405,20.827702979641614,TZA1994,EGY1994
JPN,USA,1984,1990,90489.0460824585,10286.1941998955,0,0,0,11.412984084599467,9.238557906177586,2245702.9901758707,14.624529166077467,2930863.3645895785,14.890807601270884,12246859.677430546,1492694076.8754683,21.12384842953468,12246859.677430546,1895097611.8653235,21.36253618437336,JPN1990,USA1990
MLT,IRL,1373,1986,1.14064500725269,2540.57487510567,0,1,0,0.13159389823998266,7.840145663185847,1069.099009802365,6.97457152582163,19900.819780017988,9.898516204839872,8435941.468852492,767769980.6447085,20.459000741882686,8435941.46885249,1085742791.456387,20.805530190127495,MLT1986,IRL1986
TUR,KWT,2004,1986,32.6017359132767,1876.23741014805,0,0,0,3.4843655358285095,7.537023672810862,37303.14828287519,10.526833006436686,7449.897137619408,8.915955504247336,8435941.468852492,788138682.3311108,20.485184625143216,8435941.46885249,885022967.4710518,20.60112415458015,TUR1986,KWT1986
IDN,GRC,847,1990,8.50338849359751,9905.07704867401,0,0,0,2.140464730363533,9.200802737868072,46605.00740788362,10.74946326944565,39912.5679797954,10.594446540242267,12246859.677430546,1391114750.7493477,21.053371241632085,12246859.677430546,967819738.2760613,20.690556407110414,IDN1990,GRC1990
EGY,JPN,886,2006,54.6388276701495,9421.16755431442,0,0,0,4.000744759508011,9.150714304084698,32729.20218948262,10.396022991685845,2409677.1835799515,14.695003347772895,26248052.9686006,582256443.2036992,20.182421532710777,26248052.9686006,2205937653.008539,21.5144184949162,EGY2006,JPN2006
CMR,ITA,602,2006,160.263400073137,4104.96882778931,0,0,0,5.0768187121060055,8.31995342814011,3436.29497832556,8.142149128757358,1094964.0092274097,13.906232052407093,26248052.9686006,493974020.5240044,20.017993483736912,26248052.9686006,963327167.7196311,20.68590365009112,CMR2006,ITA2006
AUS,CHE,23,1990,320.028094045401,16170.0863626095,0,0,0,5.768408785831992,9.690918293472752,128876.86963476626,11.766612728564303,241248.90289444075,12.393584471603083,12246859.677430546,1781560149.4037738,21.30075530578781,12246859.677430546,1070106660.8079301,20.79102416345027,AUS1990,CHE1990
LKA,KWT,1524,1998,1.76620501792431,4145.39749314957,0,0,0,0.5688331871335194,8.329753959991972,6084.5068206081,8.713500953757096,22779.1765251402,10.033602087319695,15387631.310950087,964037564.2324145,20.686640818861697,15387631.310950087,1009584458.3221636,20.732804655736306,LKA1998,KWT1998
KOR,USA,2027,1998,22509.471952659602,10682.8641627666,0,0,0,10.021691475280873,9.276396256594674,305806.2871329958,12.630707131889677,4215737.200517793,15.254335033417473,15387631.310950087,1384230748.8080914,21.048410406262057,15387631.310950087,2107477925.6910393,21.468757773617476,KOR1998,USA1998
NER,TTO,2151,2006,0.0123950004577637,7216.5651543438,0,0,0,-4.390462076563665,8.884134378290911,356.70959748964907,5.87692199833775,14629.532997698372,9.590797572636498,26248052.9686006,486670103.15773726,20.003097045256638,26248052.9686006,1594943704.1954095,21.19010427738504,NER2006,TTO2006
COL,JPN,675,1994,143.87046981895,14299.63149953,0,0,0,4.9689133796233,9.567989046652329,29213.220948017486,10.282376657978354,2709639.5808460526,14.812326188013365,14265756.416838426,1745152496.8773444,21.28010777954311,14265756.416838426,2661300136.0260572,21.70208061327156,COL1994,JPN1994
CAN,GBR,300,1998,2819.8501378479,5849.77222819643,0,1,1,7.944439019912913,8.674158004116864,347924.74276238703,12.759741478939896,741470.9730514335,13.516391293538236,15387631.310950087,1426503340.6152923,21.07849207044144,15387631.310950087,1169421430.9435885,20.879774959981894,CAN1998,GBR1998
MWI,PRT,2023,2006,11.2213350319105,7493.78556691914,0,0,0,2.4178168798174746,8.921829364975622,1501.7901109726554,7.3144130828609475,106818.18165712024,11.578883431254216,26248052.9686006,604372225.2363259,20.219700833032153,26248052.9686006,995955630.3332468,20.7192132666984,MWI2006,PRT2006
CAN,TTO,882,1994,36.9203141525984,4838.70393889771,0,1,0,3.6087619186070743,8.484402182631403,306345.05763471057,12.632467384955962,2751.508943847155,7.919904747029568,14265756.416838426,1708141059.7795382,21.25867151659555,14265756.416838426,2205500502.83526,21.514220305500746,CAN1994,TTO1994
FIN,MAR,1081,1994,30.6632311587334,3816.90694865627,0,0,0,3.4230642546727825,8.24719567431244,60080.88974002125,11.003447095583041,17262.175895012344,9.756273022451495,14265756.416838426,1105849187.1453586,20.823879371929095,14265756.416838426,1267986566.219303,20.96069609844105,FIN1994,MAR1994
TTO,IRN,1785,1986,0,11382.570894754,0,0,0,-Inf,9.33983859558875,2333.083094300623,7.754945888318419,15097.52793733359,9.622286296641255,8435941.468852492,1340682498.0068276,21.016444648117094,8435941.46885249,930595832.1470472,20.651335618691945,TTO1986,IRN1986
SGP,MLT,2030,1998,228.044791097716,9876.24031098633,0,1,0,5.429542061843202,9.197887182994704,153199.16444517707,11.93949408226055,4331.437001827966,8.373654637031414,15387631.310950087,1242491322.8469098,20.940384332286456,15387631.310950087,902084428.358969,20.620218674931458,SGP1998,MLT1998
DNK,PAN,1170,1990,18.2981666170359,9296.4548893673,0,0,0,2.9068008699671104,9.137388411776493,53758.80284522499,10.892262706445084,5698.728038003423,8.647998277693231,12246859.677430546,902652788.8402904,20.620848528956405,12246859.677430546,1890903340.1826823,21.360320509601145,DNK1990,PAN1990
NLD,PHL,2061,1990,127.336207101166,10562.0295483734,0,0,0,4.846830888541117,9.265020730874536,190088.92155615275,12.155247249851225,29284.897264276813,10.28482721038308,12246859.677430546,884388240.9552199,20.600406710788636,12246859.677430546,1791573683.5485756,21.30636022339102,NLD1990,PHL1990
GBR,CAN,300,1986,1558.2282300415,5849.77232488556,0,1,1,7.351304704817423,8.674158020645564,352228.73038103635,12.77203604576904,213506.27790771265,12.27142151593847,8435941.468852492,926316528.8038695,20.6467265579643,8435941.46885249,1648419482.0820115,21.223082776142164,GBR1986,CAN1986
MEX,IRL,1350,1986,0.730589012444019,8361.15014642792,0,0,0,-0.31390420381970013,9.03135127393977,41711.193018912345,10.638524789489022,19900.819780017988,9.898516204839872,8435941.468852492,1678405341.111932,21.241109977865264,8435941.46885249,1085742791.456387,20.805530190127495,MEX1986,IRL1986
IDN,ARG,66,1998,80.0474191389084,15581.8841246964,0,0,0,4.3826191983097225,9.653864244378516,114082.00170244125,11.64467278197421,114167.56525333368,11.645422518817453,15387631.310950087,1314631604.0921552,20.996822314347735,15387631.310950087,1953848932.3858376,21.393067075595592,IDN1998,ARG1998
GRC,ISL,946,1990,0.74151000893116,4108.86322034073,0,0,0,-0.2990666192738613,8.320901680507681,29726.320993140824,10.299788161047255,3878.5686985738353,8.263221472439737,12246859.677430546,770885276.4068363,20.463050122021304,12246859.677430546,1331192215.1896389,21.009340780049605,GRC1990,ISL1990
BEL,KWT,376,1990,60.9259844892025,4338.7289994051,0,0,0,4.109659758415634,8.375336726923452,537565.5617079712,13.19480600681622,10559.754705585105,9.26480532835269,12246859.677430546,877164270.9162562,20.59220484284886,12246859.677430546,981257905.5709999,20.704345883661304,BEL1990,KWT1990
MWI,NOR,1943,1990,0.00701050001382828,8627.68551396961,0,0,0,-4.960346251830578,9.062731557374375,630.0604224709352,6.445815723470659,56931.14879161367,10.949597900761622,12246859.677430546,825235170.3087783,20.53117895859825,12246859.677430546,1198153169.062983,20.904047182442824,MWI1990,NOR1990
MLT,KOR,1585,1994,0.373381005764008,9400.70360406799,0,0,0,-0.9851559175025569,9.148539816953457,2586.2432919081507,7.857961635304103,364459.36270601,12.80617033644062,14265756.416838426,824029733.234121,20.529717171244723,14265756.416838426,2493547327.9874926,21.636972163314734,MLT1994,KOR1994
CHN,AUS,31,1998,2676.6107330122,8345.10956114426,0,0,0,7.892306621296774,9.029430964966522,781499.7974364983,13.568970169645295,195931.14177788387,12.185518559026441,15387631.310950087,1292143770.9853868,20.979568513968367,15387631.310950087,2572430792.1964784,21.66811712237433,CHN1998,AUS1998
MWI,BEL,470,1998,3.45311277177471,7832.45652206974,0,0,0,1.239276076946297,8.966031471846335,608.8824223355421,6.411625182297599,282826.8449502212,12.55259013406596,15387631.310950087,678799996.3927299,20.33583708601016,15387631.310950087,1123788326.1614072,20.839971248762655,MWI1998,BEL1998
BGR,CRI,82,2002,0.301979002514362,10774.4618385635,0,0,0,-1.1973977921225967,9.2849339683477,9865.308223114358,9.196779662075507,12187.592981456946,9.408173744524749,16796347.543891504,700310045.3137976,20.36703371682359,16796347.543891504,2008101919.8301685,21.42045579437534,BGR2002,CRI2002
URY,POL,2269,1994,1.14359998321533,12055.1709921444,0,0,0,0.13418116678897346,9.39724897484851,7684.267120159486,8.946930286449174,85713.7456464536,11.358768484331746,14265756.416838426,1679457461.4228754,21.241736638576107,14265756.416838426,1401217162.590051,21.06060709770678,URY1994,POL1994
MYS,KEN,1647,1998,68.0173948164582,7469.64951396332,0,0,0,4.219763478587684,8.918603357877975,117882.91940819184,11.677447202478044,12749.884782073572,9.453277513845629,15387631.310950087,1237358685.301529,20.93624485219079,15387631.310950087,883641680.4446598,20.599562199566407,MYS1998,KEN1998
TTO,BGR,583,1998,0,8932.28972436676,0,0,0,-Inf,9.097428049107386,3930.0897553784894,8.276417543121212,9096.598040388903,9.115655780893201,15387631.310950087,1294211746.7132838,20.981167656974378,15387631.310950087,993897093.8184752,20.717144231915924,TTO1998,BGR1998
CHE,QAT,856,1990,30.1235525948703,4530.42776698799,0,0,0,3.4053073440132327,8.41857164381754,238653.82463788436,12.382769348443837,2514.8047272222916,7.829950436267873,12246859.677430546,842185547.845784,20.551510913542234,12246859.677430546,987743331.877874,20.71093343641332,CHE1990,QAT1990
NPL,CHL,834,1998,0.162087965820516,17577.7775394516,0,0,0,-1.8196160922282318,9.774390743421092,1411.415057744472,7.252348067168224,51224.78933049346,10.843978860467965,15387631.310950087,982487617.2273502,20.705598298297325,15387631.310950087,2103829278.724816,21.467024987239256,NPL1998,CHL1998
ITA,KEN,1320,1998,80.4704460105896,5510.5432678051,0,0,0,4.387889986712454,8.614418493984466,779680.2395272196,13.5666391652895,12749.884782073572,9.453277513845629,15387631.310950087,745725249.3289549,20.429867791842835,15387631.310950087,883641680.4446598,20.599562199566407,ITA1998,KEN1998
MAR,AUS,214,1998,2.79549501943588,17409.9287232269,0,0,0,1.0280091998467318,9.764795938740466,19461.852265443915,9.876211534429473,195931.14177788387,12.185518559026441,15387631.310950087,764803079.3363571,20.455128946022278,15387631.310950087,2572430792.1964784,21.66811712237433,MAR1998,AUS1998
BOL,CMR,101,1998,0,8879.40890503654,0,0,0,-Inf,9.091490269022547,3532.9874214286965,8.169899087043918,3259.1947364965636,8.08923543050332,15387631.310950087,1440973853.7970603,21.088585009314144,15387631.310950087,771307863.0110408,20.463598155343437,BOL1998,CMR1998
KOR,DEU,823,2002,4203.33648749733,8503.73022571221,0,0,0,8.34363389068645,9.048260196295663,506956.6272331751,13.136180731050333,1240242.3194290334,14.030817337383816,16796347.543891504,1345663102.5655768,21.020152741569113,16796347.543891504,1062884133.7279452,20.784251931050168,KOR2002,DEU2002
PHL,GBR,1410,1986,185.11314607501,10905.8521617004,0,1,0,5.220967238532479,9.29705481970922,12438.280945971634,9.428534169121523,369191.51193573687,12.819070790923302,8435941.468852492,1376775192.6880264,21.043009784605164,8435941.46885249,1058256538.1183264,20.779888615582298,PHL1986,GBR1986
MAR,DNK,939,2006,5.03535350758904,2846.83546390009,0,0,0,1.6164837337533913,7.953963292808563,31643.44343171364,10.362286247556373,119404.33100208711,11.690270752332093,26248052.9686006,619215371.8174429,20.243963705218217,26248052.9686006,1151600538.2172213,20.864418584066915,MAR2006,DNK2006
PAN,LKA,1835,1998,0,17185.6310439518,0,0,0,-Inf,9.7518289092354,4706.343191914893,8.456666493087056,6812.240373973075,8.826476328002801,15387631.310950087,1509255228.4166539,21.134882139883047,15387631.310950087,1422123394.0366437,21.075416939553335,PAN1998,LKA1998
MUS,HUN,1328,1998,0.258278818147624,8439.89583568573,0,0,0,-1.3537155870914563,9.040725245770446,2550.6867866980456,7.844117930007046,37379.270029928,10.528871552459536,15387631.310950087,859004692.1915481,20.57128494232191,15387631.310950087,1047908110.0676881,20.770061737767914,MUS1998,HUN1998
PRT,ISL,1692,1998,13.4604190897942,2915.03518239079,0,0,0,2.599753459674974,7.977637168142561,66589.51612309486,11.106302428568203,5873.423320962424,8.678192932094433,15387631.310950087,812390966.4234661,20.51549226799207,15387631.310950087,1413464509.8518708,21.069309626789693,PRT1998,ISL1998
QAT,IND,1626,1998,60.6835616374203,2692.49535828843,0,0,0,4.10567284816686,7.898223685087899,3382.963212119961,8.126507294385183,204973.5771368846,12.230636357798058,15387631.310950087,729232766.0466433,20.407503533997673,15387631.310950087,1347187298.0224733,21.02128477298039,QAT1998,IND1998
MMR,NGA,1867,1986,0,9794.5170262886,0,0,0,-Inf,9.189578020973938,2303.1784435591094,7.742045379910259,16814.340512489543,9.72998740321431,8435941.468852492,1110729831.514374,20.82828314207718,8435941.46885249,842925891.027851,20.55238960110274,MMR1986,NGA1986
QAT,CAN,798,1986,0.365087005615234,10884.878110305,0,0,0,-1.0076195822570428,9.2951297756551,1448.048054062006,7.277971758901912,213506.27790771265,12.27142151593847,8435941.468852492,787031908.8190936,20.483779350437892,8435941.46885249,1648419482.0820115,21.223082776142164,QAT1986,CAN1986
ISR,SWE,1805,1986,20.9811838245988,3315.60228808193,0,0,0,3.043626027715559,8.106394571813022,26956.75187794298,10.201989078463244,67423.99895270308,11.118756301070917,8435941.468852492,753023192.3068383,20.43960658516614,8435941.46885249,1071748831.4373274,20.792557573110372,ISR1986,SWE1986
POL,ARG,192,1986,3.06829746294022,12224.9739171501,0,0,0,1.1211228354348175,9.411236180774344,60001.921005228825,11.002131857445526,64607.14601827431,11.076080303130741,8435941.468852492,874454094.3745267,20.5891103574768,8435941.46885249,1655140274.3131504,21.227151600076834,POL1986,ARG1986
MAC,MWI,1723,1986,0,9580.162109375,0,0,0,-Inf,9.167449792468396,1236.5484091236747,7.120079236315363,458.3212204711687,6.12757029302043,8435941.468852492,1274254363.5847785,20.965627031612367,8435941.46885249,865771309.8903582,20.579131355313336,MAC1986,MWI1986
NOR,TUR,2211,2006,187.427059505224,2813.99255335426,0,0,0,5.233389753751984,7.942359591385922,100804.17296389738,11.520935032213876,304865.72889517806,12.62762672552793,26248052.9686006,782197897.6008469,20.477618332479526,26248052.9686006,991033798.2384015,20.71425919689776,NOR2006,TUR2006
MMR,BRA,558,2006,0.747658029174566,15854.6798370781,0,0,0,-0.290809585794319,9.67121999358522,31768.55822218461,10.366232344495806,532990.3059151794,13.186258515206184,26248052.9686006,1041931285.5858814,20.764341833367897,26248052.9686006,1484315664.401893,21.118219670932753,MMR2006,BRA2006
PRT,AUT,426,1998,296.975901694298,2194.59059980659,0,0,0,5.693650996434309,7.6937507932187135,66589.51612309486,11.106302428568203,114632.90923208142,11.6494902081125,15387631.310950087,812390966.4234661,20.51549226799207,15387631.310950087,1057473909.2768483,20.779148796501715,PRT1998,AUT1998
GBR,HUN,794,2002,1060.35853610229,1583.53319280081,0,0,0,6.96636237152125,7.367413827426706,637810.5873974628,13.365796633290909,60549.316350605644,11.011213458258633,16796347.543891504,800056779.3254063,20.500193257270414,16796347.543891504,1008210496.9884562,20.73144281117183,GBR2002,HUN2002
TUR,MAC,2045,1990,0.00844900012016296,7683.52197265625,0,0,0,-4.773707173589278,8.94683331121099,72957.85180259179,11.197637180819566,2099.537846084949,7.649472526198952,12246859.677430546,789169426.3988023,20.486491591370942,12246859.677430546,1658042426.6928954,21.228903482411067,TUR1990,MAC1990
TUR,FRA,1573,1994,703.168177565098,2477.96507745237,0,0,0,6.555596091599969,7.815192969051996,74772.54556966989,11.222206058749057,676638.3604552797,13.424892229635397,14265756.416838426,884775673.004142,20.600844694010043,14265756.416838426,1362888509.814083,21.03287218867329,TUR1994,FRA1994
IDN,CHE,394,2006,112.071736620065,11218.591571328,0,0,0,4.719139171795264,9.325327642795198,228454.46935088956,12.33909221060346,374808.8673527322,12.834171487958566,26248052.9686006,1211112871.748067,20.91480550258117,26248052.9686006,1026165649.8671746,20.749095022775254,IDN2006,CHE2006
ISL,IRN,1119,1986,0,5785.92680793553,0,0,0,-Inf,8.663183835600476,2184.4649691582936,7.689126212171491,15097.52793733359,9.622286296641255,8435941.468852492,1070263303.3253009,20.791170533022147,8435941.46885249,930595832.1470472,20.651335618691945,ISL1986,IRN1986
MWI,PRT,2023,1998,17.0809054040211,7493.78556691914,0,0,0,2.8379611965585734,8.921829364975622,608.8824223355421,6.411625182297599,76978.98421563918,11.251287731318605,15387631.310950087,678799996.3927299,20.33583708601016,15387631.310950087,1068388958.5538963,20.78941770458462,MWI1998,PRT1998
CHN,HKG,427,1994,40485.7305672607,1612.37432830911,1,1,0,10.608704859338669,7.38546310970043,627214.0015124903,13.349043071609229,147687.6144610668,11.902854608950998,14265756.416838426,1640792829.2392747,21.218445394429665,14265756.416838426,2327882673.634782,21.56822496762238,CHN1994,HKG1994
CHN,TZA,1105,2002,96.2103927813242,9532.64937095108,0,0,0,4.5665373849064075,9.162477961260258,1336293.8817025472,14.105410580222824,2206.714039482841,7.699259828076093,16796347.543891504,1263841938.5814333,20.95742207626121,16796347.543891504,940039397.1145018,20.661432344173985,CHN2002,TZA2002
BGR,HUN,195,1986,0,693.296527438688,0,0,0,-Inf,6.541457797193203,51157.797009774964,10.842670193971559,25084.5403204398,10.130007011872626,8435941.468852492,806004338.6110852,20.50759968334858,8435941.46885249,957214472.2659836,20.67953803325944,BGR1986,HUN1986
FRA,SGP,1487,1994,1758.15926701355,10734.9671349373,0,0,0,7.472022669712439,9.281261648821218,677828.386026922,13.426649416928385,105944.38668414486,11.570669581492014,14265756.416838426,960019735.0448503,20.682464399553243,14265756.416838426,2231358000.339155,21.52587620583416,FRA1994,SGP1994
CHE,SWE,914,2002,918.950520403931,1422.90203741169,0,0,0,6.823232280214094,7.260453753423338,233812.86287477062,12.362276343079763,121002.53894070013,11.703566807339731,16796347.543891504,736721972.2016771,20.41772113637684,16796347.543891504,1171714483.96072,20.881733884054444,CHE2002,SWE2002
PRT,PHL,2148,1986,1.04669698339701,12292.2506918633,0,0,0,0.0456394758615643,9.416724317759563,20494.391665722167,9.927906550415562,12245.644924811799,9.412925636420063,8435941.468852492,888634409.9967756,20.605196471547952,8435941.46885249,1612133559.4691272,21.200824330867395,PRT1986,PHL1986
JPN,ARG,99,2006,790.727129307807,18310.1616302444,0,0,0,6.672952938982545,9.815211465059654,2664872.492429499,14.795666769195247,60231.607252456146,11.005952530929209,26248052.9686006,1340635016.9845216,21.01640923192931,26248052.9686006,1780646204.4274516,21.30024217156391,JPN2006,ARG2006
IRL,MAC,1306,2002,2.74330997076631,9830.2919921875,0,0,0,1.0091652098605395,9.193223916890032,124560.83314876955,11.732549495220013,2537.5001927138564,7.838934699296387,16796347.543891504,820201400.2489367,20.525060478125038,16796347.543891504,1977957076.6315975,21.405330369523,IRL2002,MAC2002
CHN,IRN,511,2006,3247.84015634155,5864.21836830673,0,0,0,8.08574548712154,8.676624481670332,3711792.1290975767,15.12702537161587,98339.4926617754,11.49618098193061,26248052.9686006,1191312202.99315,20.898321228142922,26248052.9686006,1123219555.9523895,20.839465002010524,CHN2006,IRN2006
MMR,COL,838,2002,0.00899199995398521,17180.4704044296,0,0,0,-4.711419990948105,9.751528576096433,17567.939600706417,9.773830906274341,36666.941102883124,10.509630840702519,16796347.543891504,1106348891.79882,20.82433114400748,16796347.543891504,1874240870.5759869,21.351469545361052,MMR2002,COL2002
IRL,MAC,1306,2006,9.53791532248545,9830.2919921875,0,0,0,2.2552749419256832,9.193223916890032,172373.87003338855,12.057421059792832,5421.23740868592,8.598079372561852,26248052.9686006,747578776.6812001,20.432350244540793,26248052.9686006,1999831581.3631294,21.416328804642117,IRL2006,MAC2006
LKA,NLD,1777,2002,38.8636458752602,8336.96155904541,0,0,0,3.6600592603219515,9.028454107514222,9559.34302169909,9.165274282104418,314047.91641644883,12.65730085330057,16796347.543891504,974274089.7362736,20.69720322831956,16796347.543891504,1081871675.623283,20.801958411098145,LKA2002,NLD2002
MMR,MWI,1811,1994,0,7685.25938340683,0,0,0,-Inf,8.947059407310313,2131.3617510215995,7.664516374154125,730.1580949412952,6.5932610791076165,14265756.416838426,1425739184.4763336,21.07795624212353,14265756.416838426,1135251410.114138,20.85011997005928,MMR1994,MWI1994
SEN,PRT,2207,1990,3.41443100309372,2838.88823370786,0,0,0,1.2280108621841552,7.951167787507766,1694.9311113200467,7.435397376699572,55424.19785682277,10.922771561792011,12246859.677430546,860677618.2190133,20.573230565121037,12246859.677430546,1100210317.9738023,20.8187671966327,SEN1990,PRT1990
ISR,NLD,1604,1994,428.576774570823,3281.0578437809,0,0,0,6.06046989251572,8.095921162729775,58310.20804275242,10.973532452084171,205696.3150689845,12.23415616137745,14265756.416838426,840499007.2385548,20.549506329656452,14265756.416838426,1440100215.9070754,21.087978542492657,ISR1994,NLD1994
ZAF,MAC,2096,1986,0.448872008264065,10635.154296875,0,0,0,-0.8010174914225902,9.271920235932948,43381.06440495661,10.67777832084694,782.5564060061587,6.662566004169275,8435941.468852492,909314836.382138,20.628201946830643,8435941.46885249,1496561359.4773679,21.126435886406025,ZAF1986,MAC1986
BRA,IDN,322,2002,215.909434571182,16024.3655503037,0,0,0,5.37485903536721,9.681865689760418,265319.29267639306,12.488689257709485,190111.6829250134,12.155366983321501,16796347.543891504,1101992304.8810287,20.820385564786175,16796347.543891504,2005316707.5636914,21.419067844115386,BRA2002,IDN2002
DEU,URY,1367,1986,66.2275538928509,11495.7274898827,0,0,0,4.193096598293025,9.34973072270082,882953.9464499626,13.69102832245013,3448.8031839022574,8.145782546623828,8435941.468852492,883741376.4066905,20.599675017171794,8435941.46885249,1614967555.1108346,21.202580703704577,DEU1986,URY1986
SEN,USA,2304,2006,11.3721758003756,7825.11137738514,0,0,0,2.4311696527244515,8.965093248838706,3007.8095007192555,8.008967352186339,5563060.2444625255,15.531658918490528,26248052.9686006,628752130.3142095,20.259247667546177,26248052.9686006,1982782417.0743694,21.407766956346123,SEN2006,USA2006
NGA,KEN,1687,1986,0.00133800005912781,3652.94187690086,0,1,0,-6.616579273084913,8.203288115609533,13409.225278774955,9.50369820270343,6480.465907679976,8.776547686095016,8435941.468852492,737892812.9655583,20.419309132132344,8435941.46885249,819186210.5608954,20.523821979296436,NGA1986,KEN1986
MLT,BRA,547,2006,19.0807663995075,8687.67730305329,0,0,0,2.9486808329025127,9.069660898649339,5645.605675029563,8.638632764898947,532990.3059151794,13.186258515206184,26248052.9686006,579986104.3667731,20.17851470322942,26248052.9686006,1484315664.401893,21.118219670932753,MLT2006,BRA2006
CYP,CMR,273,1986,0.00304800009727478,3942.39786056485,0,0,0,-5.79326960924344,8.279544411225716,1661.9666803450239,7.41575692728725,3075.0649984873935,8.031081317736698,8435941.468852492,763149391.7748121,20.452964365332114,8435941.46885249,824263383.6543344,20.530000677156853,CYP1986,CMR1986
COL,BRA,131,2002,91.1461867085844,4305.87378785343,1,0,0,4.512464664907634,8.367735366731486,31869.710309349754,10.3694113176101,259838.44780307414,12.467815362273331,16796347.543891504,1311194703.842045,20.99420454621707,16796347.543891504,1541044728.3227532,21.155726418380844,COL2002,BRA2002
NER,NPL,1995,1998,0,8300.04571716957,0,0,0,-Inf,9.02401630186224,227.33988458100688,5.426446186565143,1722.7585020017143,7.451682065358916,15387631.310950087,611928240.8208054,20.23212558004109,15387631.310950087,1445562434.1537597,21.091764310569392,NER1998,NPL1998
MAC,HKG,1184,1998,112.502228901237,60.770565032959,0,1,0,4.722973033903651,4.107105543997061,2339.942497427904,7.757881634301048,156032.92970954947,11.957822351837489,15387631.310950087,1292999792.477398,20.980230776239132,15387631.310950087,1912136804.5056412,21.37148719948967,MAC1998,HKG1998
NLD,KOR,1731,2002,1072.86858832169,8679.86047503357,0,0,0,6.97809126385526,9.068760733220314,313036.54279807786,12.654075212861125,467191.52484079084,13.054494570007966,16796347.543891504,781779557.1941978,20.47708336259829,16796347.543891504,2060754058.2033262,21.446337800440315,NLD2002,KOR2002
BGR,ZAF,647,2006,13.0084778674253,8003.36058891754,0,0,0,2.565601288556373,8.987616806070445,24684.405405443773,10.113926963120857,198603.72689127974,12.199066796234252,26248052.9686006,640813036.147736,20.278248297062895,26248052.9686006,1120536668.6072698,20.837073575888244,BGR2006,ZAF2006
LKA,IDN,1224,2006,46.4910681558065,3430.91865130348,0,0,0,3.8392602114722436,8.140583332668733,36579.572107411586,10.507245224430065,221552.6905611559,12.308415720815487,26248052.9686006,907098583.2781644,20.62576169376956,26248052.9686006,2009560429.8533132,21.42118184348563,LKA2006,IDN2006
PHL,IND,1571,2002,106.050678772263,4843.75033791199,0,1,0,4.663917081483023,8.48544456286413,74766.56657750711,11.222126093152363,270406.84223685134,12.50768292696117,16796347.543891504,1378646773.1411407,21.04436825584053,16796347.543891504,1393136990.578046,21.05482386903232,PHL2002,IND2002
CYP,TUN,1274,1986,0.159957499504089,2091.11765268183,0,0,0,-1.8328471271331461,7.64545396407331,1661.9666803450239,7.41575692728725,8388.936519295416,9.034669035681583,8435941.468852492,763149391.7748121,20.452964365332114,8435941.46885249,887227809.9690053,20.603612339281263,CYP1986,TUN1986
ISR,MEX,1435,1994,77.7728592659235,12403.5500085365,0,0,0,4.3537925176980234,9.425738001630684,58310.20804275242,10.973532452084171,159656.51054441687,11.980779977420536,14265756.416838426,840499007.2385548,20.549506329656452,14265756.416838426,2929654100.799,21.798150198671614,ISR1994,MEX1994
TUN,CYP,1274,1994,0.332980492749214,2091.1176357996,0,0,0,-1.0996713710502786,7.645453956000005,13461.059691401639,9.507556329030045,5798.048013112868,8.665276590425732,14265756.416838426,831760550.1001432,20.539055157002608,14265756.416838426,1173457168.213723,20.88322007341048,TUN1994,CYP1994
KOR,NER,1693,1986,0.303107996404171,11766.5328120388,0,0,0,-1.1936661132004909,9.373014578441163,105599.37694397295,11.56740775008512,314.876038338128,5.752179032287434,8435941.468852492,1361900423.402909,21.03214693143047,8435941.46885249,837453881.7154118,20.54587675353881,KOR1986,NER1986
