exporter,importer,pair_id,year,trade,dist,cntg,lang,clny,log_dist,intl,y,e,e_r,fe_exporter_bln,fe_importer_bln,tij_bln,omr_bln,imr_bln,tradehat_bln,xi_bln,tij_cfl,log_tij_cfl,fe_exporter_cfl,fe_importer_cfl,omr_cfl,imr_cfl,tradehat_cfl,xi_cfl,change_tij,phi,change_p_i,change_p_j,trade_cfl,omr_cfl_0,imr_cfl_0,change_imr_full_0,change_omr_full_0,change_p_i_0,change_p_j_0,fe_exporter_cfl_0,fe_importer_cfl_0,tradehat_0,e_r_cfl_0,trade_1,tradehat_1,y_cfl_1,e_cfl_1,e_r_cfl_1,change_p_i_1,change_p_j_1,omr_cfl_1,imr_cfl_1,change_omr_full_1,change_imr_full_1,fe_exp_cfl_0,fe_imp_cfl_0,change_p_i_full,change_p_j_full,y_full,e_full,e_full_r,omr_full,imr_full,x_full,xi_full,change_price_full,change_omr_cfl,change_omr_full,change_xi_cfl,change_xi_full,change_imr_full,rgdp,log_y
JOR,JOR,12380,2006,24843.7855527406,52.4776466936484,0,0,0,3.9603873016648614,0,26805.46944573087,31261.344528893154,1771970.008304786,15.244956799906827,-2.6970777680028193,0.043551697880496294,11373.108158305757,0.2617443270955658,12259.696359030839,14545.773086699848,0.043551697880496294,-3.1338065895206038,13.592306317768195,-3.396908638795578,59376.713292451415,0.5269992088575737,1166.2993769102331,25639.17006882053,1,1.1662300707765423,1.3171123768471709,1.3171123768471709,2023.2786800196923,59359.60351556029,0.5269657524605565,1.000006235822461,1.0000704913562888,1.000024054817993,1.000024054817993,13.592306317768195,-3.396908638795578,1166.1316875907974,1771738.393484195,1166.1316875908042,1166.1316875907974,26798.829562826286,31253.60089778339,1771738.393484195,1.000024054817993,1.000024054817993,59359.60351556029,0.5269657524605565,1.0000704913562888,1.000006235822461,13.592216059791843,-3.3969621701232504,1.3170836819142917,1.3170836819142917,35305.04639302426,41173.806753705794,2200336.720779877,78193.87807786022,0.558972642012208,1448.436945248807,31841.49962557631,31.70836819142917,-24.076334139859547,-27.481123122770423,76.26543406114385,118.9055159583857,11.878654252824006,49.46250204724092,10.196361229472611
JPN,JPN,12381,2006,2101316.63134643,391.785963608384,0,0,0,5.970715679468961,0,2664872.492429499,2409677.1835799515,1771970.008304786,19.22101817470535,0.09359445122172717,0.008874661107718083,21210.48850584451,1.2383828953742455,2169608.938343627,495263.55408582167,0.008874661107718083,-4.724555129395575,18.00221018865695,0.6111783610764991,71758.31857336832,0.738025060256079,1076077.9059023769,1588794.5865270852,1,0.9042373285871955,1.2252374529331307,1.2252374529331307,1615415.486963051,71733.71558549498,0.7379378259144792,1.0000124709052804,1.000076726839741,1.0000440841008542,1.0000440841008542,18.00221018865695,0.6111783610764991,1075664.6287784325,1771738.393484195,1075664.628778437,1075664.6287784325,2663746.479296889,2408659.0004729666,1771738.393484195,1.0000440841008542,1.0000440841008542,71733.71558549498,0.7379378259144792,1.000076726839741,1.0000124709052804,18.00199975907761,0.6110046581470803,1.2252107596098494,1.2252107596098494,3265030.4507129393,2952362.4125085147,2200336.720779877,87907.5720759435,0.7281974121853559,1336390.1462453876,1973137.27769766,22.521075960984938,-18.38316747451102,-21.098111587382196,220.79780016515636,298.4014695649794,-9.253234228767715,12.144118044538077,14.795666769195247
KEN,KEN,12382,2006,7162.6242552228,253.053555403096,0,0,0,5.5336011477613285,0,7989.71253508216,12288.941823455607,1771970.008304786,14.863457530703156,-2.8038251609979468,0.012542007293907212,4964.436194258067,0.11448376854937772,2166.700287498599,5823.012247583592,0.012542007293907212,-4.378671685302937,12.920776241313485,-3.7971229157928015,34639.028039620345,0.3091203886636526,115.00569400422629,7874.706848832339,1,1.5380956160182098,1.3823434552327216,1.3823434552327216,219.76132476722123,34627.274649620376,0.3090849478611053,1.0000121645242197,1.0000764204389578,1.0000351225889652,1.0000351225889652,12.920776241313485,-3.7971229157928015,114.97388798625742,1771738.393484195,114.97388798625643,114.97388798625742,7986.794330754064,12284.453346171917,1771738.393484195,1.0000351225889652,1.0000351225889652,34627.274649620376,0.3090849478611053,1.0000764204389578,1.0000121645242197,12.920619578676128,-3.797242851781257,1.3823133391595899,1.3823133391595899,11044.286213294652,16987.16820671886,2200336.720779877,47875.73184293474,0.34411322990489723,142.82653271323974,9779.664260019978,38.231333915958984,-27.659078052230722,-31.457635119723715,35.23424842700873,67.94854354081599,16.758398996195556,66.0603979849466,8.985910060025754
KOR,KOR,12383,2006,769534.799215206,154.978535584432,0,0,0,5.043286627229554,0,1055449.8601617676,950557.485448069,1771970.008304786,18.338008225272564,-0.7502059826738432,0.018486921677291886,20314.128357231093,1.1358796993757352,803803.8167277151,251646.0434340507,0.018486921677291886,-3.9906917332577976,16.960490075670478,-0.4456618324492097,80546.50921062157,0.8376652393982177,274892.80755829794,780557.0526034707,1,0.90061832525363,1.258079508098296,1.258079508098296,435090.4530486159,80519.70351945022,0.8375746575633811,1.0000109679230031,1.0000752237608108,1.0000371032011397,1.0000371032011397,16.960490075670478,-0.4456618324492097,274810.2517475365,1771738.393484195,274810.25174753706,274810.2517475365,1055058.6984527917,950205.1980448278,1771738.393484195,1.0000371032011397,1.0000371032011397,80519.70351945022,0.8375746575633811,1.0000752237608108,1.0000109679230031,16.960321529789212,-0.4457936516832003,1.258052099269956,1.258052099269956,1327810.9122506932,1195850.8400447138,2200336.720779877,101318.45989862729,0.8486650962093598,341391.67552796827,969380.3282828999,25.805209926995598,-20.513767725889377,-23.495860365384182,210.18053848640488,285.2158035367431,-4.978250982547228,19.83930838008614,13.869477641742634
KWT,KWT,12384,2006,14227.4155371578,16.0918689026572,0,0,0,2.7783141073141877,0,21103.97076692056,26338.886648823893,1771970.008304786,14.711054422994096,-2.9269856871683464,0.11097544010627602,15271.81957816294,0.27753309502552964,14554.017820851577,6549.952946068956,0.11097544010627602,-2.198446362455295,13.51241219577391,-3.391621417104205,50635.42852037313,0.44167570662128985,2758.229910563379,18345.740856357283,1,1.2480535980512637,1.22112639152857,1.22112639152857,4112.933604612916,50619.584260213116,0.4416367320459371,1.00000916904375,1.0000734247660348,1.0000358728378227,1.0000358728378227,13.51241219577391,-3.391621417104205,2757.4422690140022,1771738.393484195,2757.442269013994,2757.4422690140022,21096.72485215334,26329.84335882749,1771738.393484195,1.0000358728378227,1.0000358728378227,50619.584260213116,0.4416367320459371,1.0000734247660348,1.00000916904375,13.512251031803196,-3.3917458544270733,1.2210997877698795,1.2210997877698795,25770.054224588435,32162.408896973768,2200336.720779877,61822.82907982281,0.4343320607878125,3425.468781895617,22783.728921046662,22.109978776987948,-18.108395090189667,-20.78812047370543,180.089658771789,247.84568849033684,7.1926978060589,31.573675659499866,9.95721648976473
LKA,LKA,12385,2006,32111.5524134097,138.890203232944,0,0,0,4.933683716192547,0,36579.572107411586,39074.17707012565,1771970.008304786,15.957937854058112,-2.24651527871391,0.02016182579025873,7607.651948160264,0.20848876769690647,18168.748839930427,18410.823267481264,0.02016182579025873,-3.903964274886738,14.289115094749057,-2.834580242984578,40365.57571072214,0.3753842365149097,1901.827560652445,34677.744546759,1,1.0681966687688131,1.320667283343209,1.320667283343209,3317.0955012335876,40351.96258248579,0.3753419737360684,1.0000115507327074,1.0000758066080402,1.000034540738446,1.000034540738446,14.289115094749057,-2.834580242984578,1901.3148653695323,1771738.393484195,1901.3148653695337,1901.3148653695323,36566.41476744932,39060.1224434081,1771738.393484195,1.000034540738446,1.000034540738446,40351.96258248579,0.3753419737360684,1.0000758066080402,1.0000115507327074,14.288961923093218,-2.834696687992324,1.320638510962266,1.320638510962266,48308.39163956888,51602.86302296665,2200336.720779877,53301.36584975517,0.3992337142165742,2361.895544897851,43066.58082292026,32.0638510962266,-24.28070168676052,-27.70880848988575,88.35520847136549,133.9199078565273,10.262098617895088,47.16619072012544,10.507245224430065
MAC,MAC,12386,2006,2198.48081991535,1.88063192367554,0,0,0,0.6316078499776037,0,4018.394130627355,5421.23740868592,1771970.008304786,12.808378309283444,-4.623320150905179,0.6066618935674584,19493.996145995792,0.3115476567761192,2176.0672286588842,1842.3269019684876,0.6066618935674584,-0.4997836553563043,11.371936886163846,-5.381670098935168,81985.95493656369,0.6650766291429748,242.37427731385648,3776.019853313514,1,1.3491054467172316,1.2704954008938463,1.2704954008938463,391.23051534492174,81944.75548981638,0.6648918077419128,1.0000328000701517,1.0000970573109027,1.0000965739592342,1.0000965739592342,11.371936886163846,-5.381670098935168,242.1286424666219,1771738.393484195,242.128642466621,242.1286424666219,4014.7901538298693,5416.375263958589,1771738.393484195,1.0000965739592342,1.0000965739592342,81944.75548981638,0.6648918077419128,1.0000970573109027,1.0000328000701517,11.37141153958196,-5.382158718867214,1.2704677215698243,1.2704677215698243,5105.240035507691,6887.507138702299,2200336.720779877,104146.89451231036,0.6804599090075781,301.00664099590773,4689.470619474775,27.046772156982435,-21.290545459947484,-24.36738926880174,104.95927456082393,154.5406363259514,12.208259783801878,44.713810028271304,8.298637631810479
MAR,MAR,12387,2006,23109.0647541643,242.083565971905,0,0,0,5.489282980483043,0,31643.44343171364,38966.78742188687,1771970.008304786,15.706807824325148,-2.157258881846482,0.0129896387913631,8459.80081417431,0.19016205579897527,9956.149576437969,21687.29385527539,0.0129896387913631,-4.343603255355749,13.85435647068889,-3.0632111416096373,53934.857866683175,0.47051549599478965,631.1490668609622,31012.29436485236,1,1.2314332195222988,1.361710857046665,1.361710857046665,1170.3122333130618,53917.93161211833,0.4704735439485501,1.0000097428335681,1.0000739985927254,1.0000322457959971,1.0000322457959971,13.85435647068889,-3.0632111416096373,630.9962978761641,1771738.393484195,630.9962978761678,630.9962978761641,31633.23815082425,38954.220299985114,1771738.393484195,1.0000322457959971,1.0000322457959971,53917.93161211833,0.4704735439485501,1.0000739985927254,1.0000097428335681,13.854217068227946,-3.063313817422421,1.3616811904803714,1.3616811904803714,43088.28172299412,53060.341485830475,2200336.720779877,73432.4818280958,0.5159606601671632,783.8293018920893,38514.42760261449,36.16811904803714,-26.56297077862465,-30.24446801059052,42.9975292067557,77.58982683423146,15.325778512473642,60.814137592155525,10.362286247556373
MEX,MEX,12388,2006,184821.294605249,706.228676939344,0,0,0,6.559939090060573,0,378326.85154861835,380399.6295443816,1771970.008304786,17.654225803629704,-0.20385906118140165,0.005567548262229057,14427.48675650405,0.26321981755810603,210990.0494078769,167336.80214073963,0.005567548262229057,-5.190800490306505,16.048418176575304,-0.9897917604480597,71876.02908524286,0.5776234527564218,19299.335144357705,359027.5164042578,1,1.0054788022242636,1.3068695285287457,1.3068695285287457,32961.48820447428,71836.52344872784,0.5774357119048733,1.00003761964894,1.0001018771993095,1.0001087866262055,1.0001087866262055,16.048418176575304,-0.9897917604480597,19276.951189734962,1771738.393484195,19276.951189734966,19276.951189734962,377942.0305740008,380012.7002117523,1771738.393484195,1.0001087866262055,1.0001087866262055,71836.52344872784,0.5774357119048733,1.0001018771993095,1.00003761964894,16.047819561514817,-0.9903536488606697,1.306841056749069,1.306841056749069,494413.0624743445,497121.853860734,2200336.720779877,93918.26811013512,0.607903730681789,23968.00563838245,445879.2737234517,30.684105674906892,-23.48126739738241,-26.817579748644338,114.55382905088358,166.45619374777,13.021089671845765,50.248037348204974,12.843513787612155
MLT,MLT,12389,2006,2669.33351340373,8.44966439928636,0,0,0,2.134126724519593,0,5645.605675029563,7644.3084592817195,1771970.008304786,13.619755131502956,-4.064258441478156,0.18475795260235564,12166.969220893969,0.2511694707230769,2609.171495249933,3036.4341797795983,0.18475795260235564,-1.6887086748712827,11.994617224121729,-4.83345952132123,61797.48985854571,0.5420341318259976,238.0424520989863,5407.563222930519,1,1.354028052843363,1.311086677159386,1.311086677159386,409.1826624182357,61779.978187918096,0.5420023148715449,1.0000061108796212,1.0000703664053963,1.0000248701036871,1.0000248701036871,11.994617224121729,-4.83345952132123,238.00589813302224,1771738.393484195,238.0058981330231,238.00589813302224,5644.20662619601,7642.414107913791,1771738.393484195,1.0000248701036871,1.0000248701036871,61779.978187918096,0.5420023148715449,1.0000703664053963,1.0000061108796212,11.994522074550874,-4.833517944243665,1.3110581135038764,1.3110581135038764,7401.7171258910375,10022.132627667615,2200336.720779877,81009.51030750183,0.5722895261224191,295.62691105195415,6715.697968227692,31.105811350387636,-23.727392138053737,-27.092131697850775,78.08926203442456,121.17054316373017,12.825022866735413,50.393858033327476,8.638632764898947
MMR,MMR,12390,2006,30996.2563492109,304.198867506897,0,0,0,5.7176816569612505,0,31768.55822218461,34149.34139631135,1771970.008304786,15.90923986068411,-2.4872714002057337,0.010841950468441445,6936.793870762591,0.2318110902295815,7314.661911297679,24453.896335765898,0.010841950468441445,-4.524332366643502,13.753689207165502,-3.4203443032575054,59882.86134223224,0.5893355269786797,333.28985181969864,31435.351204129438,1,1.0749414927009244,1.4322669120312959,1.4322669120312959,683.7069716225377,59862.80728250535,0.5892705662872552,1.000011366326282,1.000075622189752,1.0000293169468337,1.0000293169468337,13.753689207165502,-3.4203443032575054,333.22089023101665,1771738.393484195,333.22089023101785,333.22089023101665,31758.201605964812,34138.208639812714,1771738.393484195,1.0000293169468337,1.0000293169468337,59862.80728250535,0.5892705662872552,1.000075622189752,1.000011366326282,13.753567377258632,-3.420429406516381,1.432235708313505,1.432235708313505,45500.0634874494,48909.90616318569,2200336.720779877,85755.16177775606,0.6797423679328319,413.9154529354671,39039.82542763301,43.223570831350514,-30.180611476825803,-34.236777450386434,28.549458018894814,59.646646455002575,16.41436523879076,71.3495043024047,10.366232344495806
MUS,MUS,12391,2006,1965.0253719118,18.9908507451445,0,0,0,2.9439573234597147,0,3507.83930101807,4634.387114940966,1771970.008304786,13.787594183390485,-3.966050368357371,0.09734267083817004,6391.752998629125,0.1380288059499574,1793.6823747666333,1714.1569262514015,0.09734267083817004,-2.3295178367143965,12.181746865529233,-4.694737056771617,31844.219790760566,0.2860449855422033,173.7281935887239,3334.11110742936,1,1.3211514887799853,1.306878173675013,1.306878173675013,296.71569110764847,31833.259516310194,0.28601079599474216,1.0000125314936321,1.000076787431938,1.0000383257468646,1.0000383257468646,12.181746865529233,-4.694737056771617,173.67347172824637,1771738.393484195,173.67347172824506,173.67347172824637,3506.473595584985,4632.5828111748115,1771738.393484195,1.0000383257468646,1.0000383257468646,31833.259516310194,0.28601079599474216,1.000076787431938,1.0000125314936321,12.181570984650254,-4.694876211002675,1.306849701706991,1.306849701706991,4584.218744171525,6056.447418755324,2200336.720779877,41610.16954379739,0.30104207735887767,215.75449580696488,4140.660454058354,30.68497017069911,-23.481773577414256,-26.818144543274634,94.5044270083574,141.55667375876396,12.187349049693841,48.82248600449919,8.162755543154903
MWI,MWI,12392,2006,1170.19868442374,208.23241437909,0,0,0,5.338654832723021,0,1501.7901109726554,1858.5745696081458,1771970.008304786,13.490515776611392,-4.492890650321225,0.014633921962163263,3683.0621492066502,0.09374783367459814,118.29861969932391,1383.491491273332,0.014633921962163263,-4.224413023173354,11.324133275061104,-5.613016995609681,32140.824503663986,0.28735974634376354,4.422491638061067,1497.3676193345977,1,1.2375727846579134,1.4348549303354727,1.4348549303354727,9.105064132342811,32129.676969943084,0.28732463797943847,1.0000130345330258,1.000077290503705,1.0000354858813858,1.0000354858813858,11.324133275061104,-5.613016995609681,4.421249278274772,1771738.393484195,4.421249278274749,4.421249278274772,1501.227018727854,1857.877701970728,1771738.393484195,1.0000354858813858,1.0000354858813858,32129.676969943084,0.28732463797943847,1.000077290503705,1.0000130345330258,11.323974432746175,-5.613139111275366,1.4348236702344812,1.4348236702344812,2154.8039989476342,2666.726785369631,2200336.720779877,46110.3878858463,0.3320409781054656,5.4923293327923925,1859.593362905838,43.48236702344812,-30.30654327081014,-34.37514170582221,8.231068190846402,34.41306828669495,19.00436908050872,77.14827996841944,7.3144130828609475
MYS,MYS,12393,2006,163176.255288588,556.235799740458,0,0,0,6.321192304598111,0,305418.0446282605,267756.9692584894,1771970.008304786,17.873638905777156,-0.8556499493270698,0.006725271076783002,9352.512793448408,0.35554000003359987,165397.32871019142,140020.71591806933,0.006725271076783002,-5.001883045491296,16.20847112430573,-1.1589126470199693,49442.621550289,0.4814972203295951,23102.022153577444,282316.022474686,1,0.8766900776422353,1.3198630267211728,1.3198630267211728,40244.60992416021,49426.06475862782,0.48144415563955845,1.0000111898101016,1.0000754456622987,1.000033539375713,1.000033539375713,16.20847112430573,-1.1589126470199693,23096.07182252478,1771738.393484195,23096.071822524817,23096.07182252478,305310.7488397068,267662.9041052916,1771738.393484195,1.000033539375713,1.000033539375713,49426.06475862782,0.48144415563955845,1.0000754456622987,1.0000111898101016,16.20832396062178,-1.1590230840538576,1.3198342718619618,1.3198342718619618,403101.2025454443,353394.824557244,2200336.720779877,65247.53676946911,0.511776577908542,28690.594421687158,350610.6281830766,31.983427186196177,-24.23456224209737,-27.657413592465186,101.62446722517706,150.39911122024995,5.8902375840977905,40.24414024436454,12.629436755247992
NER,NER,12394,2006,137.450613712355,417.263775634325,0,0,0,6.03371857729791,0,356.70959748964907,769.8239047295442,1771970.008304786,11.802119468279374,-5.575940040735589,0.008443076177913528,4733.428284030109,0.11469249937577934,4.2706706116607505,352.4389268780003,0.008443076177913528,-4.774408560723429,9.613044019916101,-6.7462757944182545,42255.10538879572,0.36966248338954377,0.1484302192490659,356.5611672703993,1,2.1581250130279512,1.4402920536530284,1.4402920536530284,0.3079097621079928,42241.006946475136,0.36962219436357674,1.0000116980612292,1.000075953918178,1.0000325151461702,1.0000325151461702,9.613044019916101,-6.7462757944182545,0.14839381216242378,1771738.393484195,0.1483938121622884,0.14839381216242378,356.5869083823908,769.5591262983439,1771738.393484195,1.0000325151461702,1.0000325151461702,42241.006946475136,0.36962219436357674,1.000075953918178,1.0000116980612292,9.612903001406448,-6.746380086819928,1.4402606750975366,1.4402606750975366,513.7548056942126,1108.747096731995,2200336.720779877,60850.41179516284,0.4287594448312451,0.1843367300094811,442.8162941179694,44.026067509753666,-30.569637077168554,-34.6640746077363,1.1696325456767687,25.643412332615,19.729946424366506,79.42689844357315,5.87692199833775
NGA,NGA,12395,2006,95636.4162834665,428.945624004912,0,0,0,6.061330160323184,0,99373.4161630537,114155.65593579916,1771970.008304786,16.803692371588962,-1.0874976868765474,0.00826060646246219,8871.064034712977,0.1911328393339663,55267.33977224769,44106.07639080579,0.00826060646246219,-4.796257272538893,15.311173675613066,-1.679849623373415,39461.023736928546,0.3456133334239516,6871.012674737091,92502.40348831676,1,1.1487544691881226,1.28242538367001,1.28242538367001,11300.169580285361,39447.61704985279,0.34557355851269406,1.0000123653740942,1.0000766213016665,1.0000403483560767,1.0000403483560767,15.311173675613066,-1.679849623373415,6868.681698048426,1771738.393484195,6868.68169804832,6868.681698048426,99333.96282049798,114110.33373221387,1771738.393484195,1.0000403483560767,1.0000403483560767,39447.61704985279,0.34557355851269406,1.0000766213016665,1.0000123653740942,15.310985659556176,-1.6800009127839928,1.282397444436461,1.282397444436461,127436.21493242097,146392.92144003676,2200336.720779877,50598.10143492674,0.3569277817716712,8533.168075359443,114879.5081171535,28.239744443646096,-22.022753702969645,-25.187600879307848,109.72711938529973,160.46186266775004,9.885953229954659,42.308273837585595,11.506639913847772
NLD,NLD,12396,2006,180236.153033321,79.862469895035,0,0,0,4.380306028968429,0,458745.99109206285,456091.72916786297,1771970.008304786,17.134114126773678,-1.1636816402045826,0.03123914880031646,29429.130539270816,0.8240932271386303,269506.9035322618,189239.08755980237,0.03123914880031646,-3.466083201490809,15.652885645168542,-1.5355068637095157,129439.4882931089,1.1952478954531316,42247.29385514642,416498.69723691395,1,0.9942140923828429,1.2800145097389812,1.2800145097389812,69219.53553401497,129411.85295366474,1.1952612682944723,0.9999991225599608,1.000063377636674,1.0000141400415479,1.0000141400415479,15.652885645168542,-1.5355068637095157,42246.24553280593,1771738.393484195,42246.24553280611,42246.24553280593,458693.8922400697,456039.9317550144,1771738.393484195,1.0000141400415479,1.0000141400415479,129411.85295366474,1.1952612682944723,1.000063377636674,0.9999991225599608,15.652854874714803,-1.5355009075160893,1.2799866230293224,1.2799866230293224,587188.7319661692,583791.3122091772,2200336.720779877,165659.1573097606,1.2320565413776774,52467.26738265831,517253.21359952644,27.998662302932242,-21.875885594147015,-25.023183355133437,120.09126264958034,173.3331788212447,6.482917167957436,36.87195796389295,13.036251939548839
NOR,NOR,12397,2006,67869.8426018079,288.924213886505,0,0,0,5.666164418035808,0,100804.17296389738,121182.89934953324,1771970.008304786,16.511282413677627,-1.442383499547827,0.011293054386086509,12055.244870747441,0.28933712827056385,39550.41696175572,61253.75600214269,0.011293054386086509,-4.483567398340883,14.762623531283868,-2.2116701231415234,69280.16920702659,0.6244549352559995,3188.755549531353,97615.4174143664,1,1.202161535444911,1.338357541773968,1.338357541773968,5711.701840886773,69260.41703979328,0.6244171973649942,1.0000063375021044,1.0000705930424674,1.0000238661942702,1.0000238661942702,14.762623531283868,-2.2116701231415234,3188.3042900517416,1771738.393484195,3188.3042900517507,3188.3042900517416,100779.62472801314,121153.38840459018,1771738.393484195,1.0000238661942702,1.0000238661942702,69260.41703979328,0.6244171973649942,1.0000705930424674,1.0000063375021044,14.762534405022738,-2.2117225227533557,1.3383283839887214,1.3383283839887214,134909.08590209234,162182.5138535287,2200336.720779877,92707.49748369631,0.6730247128335501,3960.14217168176,121229.40285145544,33.83283839887214,-25.281550797366236,-28.82236893356298,59.36233756988185,97.91341913337487,13.124858317032084,54.051936844334826,11.520935032213876
NPL,NPL,12398,2006,3697.91758220576,209.178975147831,0,0,0,5.343190225934786,0,4205.716228595746,4881.484603951256,1771970.008304786,14.07616988793191,-4.206932541029015,0.014581497842630773,5742.399782319819,0.18498782461955793,281.81068674926036,3923.905542236079,0.014581497842630773,-4.228001824987541,11.769158759303616,-5.312552221381541,57678.72177663972,0.5588659775074727,9.286899145033974,4196.4297013549385,1,1.1606785476301962,1.4688824223901549,1.4688824223901549,20.037558199837378,57659.41567190316,0.5588044705025963,1.0000111690642328,1.000075424915052,1.0000278378029162,1.0000278378029162,11.769158759303616,-5.312552221381541,9.285142378998579,1771738.393484195,9.28514237899865,9.285142378998579,4204.383184096084,4879.937367797463,1771738.393484195,1.0000278378029162,1.0000278378029162,57659.41567190316,0.5588044705025963,1.000075424915052,1.0000111690642328,11.769045804006637,-5.312628450029511,1.4688504209578863,1.4688504209578863,6177.568052802275,7170.170715413243,2200336.720779877,84710.34079612457,0.6610776337117128,11.533477677148836,5211.581123951625,46.885042095788634,-31.921031611719663,-36.145305330301625,6.945227304415669,32.816171741528485,19.12484731851403,81.61949279313536,8.344199885749696
PAN,PAN,12399,2006,4094.1141958869,127.965000100735,0,0,0,4.851756789815975,0,5493.665054436534,18464.088558879248,1771970.008304786,13.997719773142398,-2.360625376144195,0.021512169331280848,8113.086146124128,0.11042771412214808,2435.6231302659526,3058.0419241705818,0.021512169331280848,-3.83913648856641,12.331154900343442,-3.522655763442835,42950.281581446216,0.35297298467997684,143.93512084121505,5349.72993359534,1,3.360978213254584,1.3201703907024402,1.3201703907024402,250.85730527735356,42930.43036257677,0.35288913307388037,1.0000266155292439,1.000090872372587,1.0000735872790176,1.0000735872790176,12.331154900343442,-3.522655763442835,143.8289143609136,1771738.393484195,143.8289143609151,143.8289143609136,5489.71643647837,18450.817339949393,1771738.393484195,1.0000735872790176,1.0000735872790176,42930.43036257677,0.35288913307388037,1.000090872372587,1.0000266155292439,12.330767462109534,-3.5230064750270524,1.3201416291469221,1.3201416291469221,7252.41593495136,24375.211950831897,2200336.720779877,56693.04336295084,0.3752573555881032,178.75422972236885,6643.87432277548,32.014162914692214,-24.252202060984196,-27.6770632678221,74.93971849474634,117.25909871485713,18.443581688696277,61.868514640735526,8.61135089909534
PHL,PHL,12400,2006,47273.8131675401,295.331452438617,0,0,0,5.688098293198689,0,99341.81734920785,88290.71466668506,1771970.008304786,16.94476670670236,-1.6872679430014226,0.011098743130405138,7701.401934569007,0.26929595026958064,46937.647694914944,52404.16965429366,0.011098743130405138,-4.500923408570051,15.156545323822504,-2.1822872274025156,46045.21113605975,0.44178805173828084,4785.446863126998,94556.3704860808,1,0.8887567896641574,1.3472114952226166,1.3472114952226166,8685.484666642651,46028.44184331497,0.44172640580212214,1.0000148826462862,1.0000791387357095,1.0000426974466678,1.0000426974466678,15.156545323822504,-2.1822872274025156,4783.68856617647,1771738.393484195,4783.688566176434,4783.68856617647,99298.54857659487,88252.25925124485,1771738.393484195,1.0000426974466678,1.0000426974466678,46028.44184331497,0.44172640580212214,1.0000791387357095,1.0000148826462862,15.15634321380729,-2.1824526107691864,1.3471821445429715,1.3471821445429715,133831.522539302,118943.67432789637,2200336.720779877,62023.178153048175,0.4793000832863694,5943.086460734381,117430.34690072943,34.71821445429715,-25.772604854833315,-29.36781701953456,80.4367307217384,124.08588414893038,9.161409609547277,48.30504730999905,11.506321882728027
POL,POL,12401,2006,154613.151314708,243.753248236966,0,0,0,5.496156435889538,0,228336.55959385136,245769.5494827984,1771970.008304786,17.048442404660086,-1.0907982803548426,0.012919181454923845,15958.326954432005,0.41285674145669177,110040.3050037917,118296.25459006116,0.012919181454923845,-4.349042137516742,15.407508899297474,-1.6939346969856424,82344.71394605385,0.7546371792286177,11667.145161381408,216669.4144324691,1,1.0763477820632648,1.3145427907902978,1.3145427907902978,20161.092252637616,82324.04768148156,0.7546173378661992,1.0000026465609448,1.000066901864075,1.0000175606540076,1.0000175606540076,15.407508899297474,-1.6939346969856424,11666.376777327703,1771738.393484195,11666.376777327696,11666.376777327703,228297.38520083218,245727.38421175853,1771738.393484195,1.0000175606540076,1.0000175606540076,82324.04768148156,0.7546173378661992,1.000066901864075,1.0000026465609448,15.40745760549428,-1.6939492641404301,1.31451415183905,1.31451415183905,300151.6389683582,323067.55088624614,2200336.720779877,108229.14329263075,0.798860015394684,14489.52510126084,269083.55691728037,31.451415183904995,-23.92792330489264,-27.315714936904378,83.15830470145156,127.46582962389735,10.417856617684206,46.738412612992406,12.338575958084538
PRT,PRT,12402,2006,56401.1210355077,214.150375435972,0,0,0,5.366678457204705,0,91667.1993129741,106818.18165712024,1771970.008304786,16.3669062049799,-1.5028908514236143,0.01431298977148283,12665.235772606786,0.27094804238785275,40840.42077121971,50826.778541754145,0.01431298977148283,-4.246587778411569,14.716664542395938,-2.243733634939923,65963.56617428176,0.568368434376283,3738.138835744399,87929.06047722949,1,1.1652824833495457,1.3165837019696294,1.3165837019696294,6479.662361221803,65943.9488857207,0.5683270990640327,1.0000079421040968,1.0000721977475344,1.0000302756554653,1.0000302756554653,14.716664542395938,-2.243733634939923,3737.322375869012,1771738.393484195,3737.3223758690333,3737.322375869012,91640.22533783267,106786.74935638161,1771738.393484195,1.0000302756554653,1.0000302756554653,65943.9488857207,0.5683270990640327,1.0000721977475344,1.0000079421040968,14.716536960408668,-2.2438244902785973,1.3165550185545907,1.3165550185545907,120684.91129233998,140632.01313355757,2200336.720779877,86833.31259203967,0.6026097908702454,4642.425867109326,109199.83520323742,31.655501855459068,-24.04584695192682,-27.447148660748443,72.99750840001764,114.84705176333354,12.473081465960423,50.41715629947341,11.425919898650706
